,arsno,bstopid,bstopnm,gpsx,gpsy,stoptype
2892,15018,211980301,모라새마을금고,128.9906568131,35.1875686762,일반
2896,15022,201400301,모라주공1단지,128.9933216667,35.1847633333,일반
2898,15024,196040101,모라주공아파트,129.0011617859,35.184643924,일반
2902,15028,201240101,부산은행모라동지점,128.9867861567,35.1846927311,일반
2904,15030,201490101,서부주유소,128.9768961118,35.1843733171,일반
2907,15033,201380202,청소년지원센터.모덕역,128.985809362,35.1817533852,일반
2909,15035,201460301,자유아파트,128.988352129128,35.18123059488,일반
2911,15037,201410101,부산북부고용노동지청,128.9886219301,35.1790663971,일반
2913,15039,201240301,북부면허시험장,128.9849582637,35.1784040975,일반
2915,15041,195170301,삼락동주민센터,128.9765518909,35.1775279527,일반
2917,15045,201240302,덕포역.덕포2동행정복지센터,128.984100838688,35.174807419168,일반
2919,15047,201410301,서부산공업고등학교,128.9883720592,35.1757729693,일반
2921,15049,201220201,덕포초.부산도서관,128.986283060689,35.173477821224,일반
2923,15051,201230301,덕포시장,128.9830656528,35.1718375317,일반
2925,15053,194980102,덕포시장.덕포역,128.983623005906,35.172504455348,일반
2927,15055,201420301,남영아파트,128.9882800239,35.1712160913,일반
2928,15056,201610101,신라대학교입구,128.9886419051,35.170117924,일반
2931,15060,194940101,삼락생태공원,128.9771332742,35.1704059481,일반
2934,15063,202010201,한신아파트 1차,128.980535,35.1684583333,일반
2935,15064,202000101,동원아파트앞,128.977885,35.16751,일반
2936,15065,194550301,사상초등학교,128.9825625989,35.1668918539,일반
2938,15068,201710101,괘법르네시떼역.르네시떼,128.97697,35.1637833333,일반
2940,15070,201620401,서부시외버스터미널.사상역,128.9839183333,35.1623016667,일반
2945,15077,201600101,능인사,128.9890019491,35.1661571862,일반
2947,15079,194540303,사상근린공원,128.99329435505,35.158089927461,일반
2949,15081,194570301,삼대한의원,128.987991338466,35.15897816655,일반
2951,15083,201620301,신한은행,128.9841833333,35.1609016667,일반
2952,15084,194520101,산업용품상가,128.9758833333,35.159685,일반
2953,15085,201750301,감전동수문앞,128.9739304462,35.157476484,일반
2955,15087,194950101,KEB하나은행,128.9839916667,35.1592983333,일반
2956,15088,201620302,감전교회,128.98377,35.1584033333,일반
2957,15089,194580302,성광약국,128.984757089787,35.157536650896,일반
2959,15091,195260101,감전시장,128.9834933333,35.1566816667,일반
2961,15093,194580301,감전초등학교,128.98683,35.156795,일반
2963,15095,195130201,북부산세무서.감전역,128.990705300939,35.155007198906,일반
2967,15099,201600103,사상종합복지관,128.9948052797,35.1558649664,일반
2968,15100,194540302,주감중학교,128.995504876027,35.155497856398,일반
2969,15101,194540301,백양마을,128.9978989733,35.1540606137,일반
2971,15103,195310301,주감초등학교,129.001072637,35.1529522565,일반
2973,15105,194680301,보훈병원,129.004365300592,35.152781831565,일반
2977,15109,172300201,신주례엘지아파트,129.015733637767,35.153834426549,일반
2979,15111,194660302,경남정보대.냉정역,129.0129038274,35.1515480435,일반
2983,15115,201560101,좋은삼선병원,129.008870709326,35.150727129707,일반
2984,15116,201560301,럭키아파트(주례역),129.0047552401,35.150887736,일반
2985,15117,201560302,럭키아파트.주례역,129.004560360836,35.150865525049,일반
2988,15121,201530402,주례1동주민센터,128.99745129446,35.151675233567,일반
2990,15124,194450101,주례사거리,128.9999616667,35.1491283333,일반
2994,15128,194770202,부산구치소,128.9942389782,35.1496076649,일반
2995,15129,201530302,사상전화국,128.9923220493,35.1499140647,일반
2997,15131,195270101,사상구청,128.990365,35.1527916667,일반
2999,15134,195110201,학장입구,128.986219283,35.1498830646,일반
3001,15136,201730101,대풍주유소,128.9824666667,35.15249,일반
3002,15137,201730102,새벽시장,128.9829016667,35.1542516667,일반
3006,15141,201690101,낙동대교입구,128.9763833333,35.1523483333,일반
3008,15143,195290301,감전동,128.9711504231,35.1491974064,일반
3010,15145,194510301,경북철강,128.980784011106,35.146664721404,일반
3012,15147,195050301,학장초등학교,128.9845966667,35.1456366667,일반
3018,15153,194450402,학장,128.9929116667,35.14577,일반
3019,15154,194460201,동양아파트,128.9911866667,35.1448,일반
3020,15155,194460101,학장교차로,128.9884579786,35.1448066035,일반
3022,15157,201650101,여성문화회관,128.989600262162,35.140209554656,일반
3023,15158,201650103,구덕고교,128.991502603099,35.139278815945,일반
3024,15159,194430101,구학초등학교,128.9945921647,35.1370668075,일반
3030,15165,201640101,학장교,128.9838216969,35.141471657,일반
3032,15167,201640301,학장중학교,128.981701,35.140117,일반
3034,15169,202040101,유유철강,128.9799016667,35.1424666667,일반
3036,15171,202040301,케스텍코리아,128.9777866667,35.1399816667,일반
3040,15175,195080101,엄궁중학교,128.976298233,35.1367004787,일반
3042,15177,195100101,경동스틸,128.9748416667,35.1364133333,일반
3044,15179,195100301,엄궁정비,128.9711983333,35.1365983333,일반
3045,15180,201890401,부산은행사상공단지점,128.9701566667,35.1419766667,일반
3046,15181,201860301,샤니케익,128.9698066667,35.1440733333,일반
3050,15185,201910102,중고차매매시장,128.9713644763,35.1340495616,일반
3051,15186,201930202,엄궁럭키아파트,128.973805,35.133128,일반
3052,15187,201930101,엄궁삼거리,128.972183949732,35.131901179409,일반
3054,15189,201950102,엄궁시장,128.9711266667,35.1297966667,일반
3055,15191,195000301,럭키슈퍼,128.978945,35.1554883333,일반
3056,15196,201930201,엄궁사거리,128.9726751863,35.1315992496,일반
3057,15198,195360401,엄궁한신1차아파트,128.9676466667,35.125645,일반
3059,15200,201940101,엄궁동주민센터,128.970301126485,35.128650675988,일반
3062,15203,201250301,신모라입구,128.9895131948,35.1864168161,일반
3064,15206,201740101,명성레이저,128.981856701205,35.149589513993,일반
3067,15209,201320201,모라주공3.4단지,128.999403106219,35.186060147799,일반
3070,15217,201920101,엄궁아파트,128.973593673513,35.130069111176,일반
3071,15218,194690101,엄궁초등학교.동백맨션,128.975808,35.129279,일반
3073,15220,194700203,코오롱아파트정문,128.9781866667,35.1273383333,일반
3074,15221,194700201,코오롱아파트후문,128.9768133333,35.1258233333,일반
3075,15222,194700204,대동아파트,128.973987,35.123508,일반
3076,15223,194720301,한신아파트후문,128.9723533333,35.1233316667,일반
3077,15224,194720303,한신아파트정문,128.97076,35.1242183333,일반
3078,15226,196080101,파라곤호텔,128.9819516667,35.162355,일반
3079,15227,194990401,제일약국,128.98096,35.155115,일반
3080,15229,195240301,덕포청구아파트,128.9903766667,35.1692633333,일반
3081,15231,195250101,한전북부산지점,128.990735,35.1686683333,일반
3083,15233,196060202,감전동주민센터,128.9804766667,35.1551666667,일반
3084,15235,201950201,엄궁동부산은행,128.97142,35.1286516667,일반
3086,15237,201950202,엄궁초등학교,128.9731233333,35.12845,일반
3087,15238,194900101,엄궁롯데캐슬,128.974695,35.1285166667,일반
3094,15245,194700102,동백맨션,128.975875,35.1293266667,일반
3095,15246,194740101,쌍용스윗닷홈,128.9754716667,35.124565,일반
3097,15248,195040401,진흥스틸,128.983945,35.14765,일반
3098,15249,201620101,코레일사상역,128.988286,35.162752,일반
3099,15253,195460101,대학당약국,128.98202,35.15626,일반
3100,15254,194570302,사상우체국,128.986449,35.1605379,일반
3102,15256,209040201,감전동종점,128.97950522345,35.156948139032,일반
3104,15258,194950402,서감초등학교,128.9832594389,35.15797059167,일반
3105,15259,194950401,산업용품유통상가,128.98010208618,35.158529087903,일반
3107,15261,208960201,신라대학교,128.99505959193,35.16702595777,일반
3111,15269,194470301,국제식품,128.98329710978,35.19351120245,일반
3113,15271,202040403,화진철강,128.9773489,35.14215361,일반
3115,15273,202040402,학장자동차운전학원,128.975696,35.14276184,일반
3117,15275,202040401,진성철강,128.9717919,35.14419525,일반
3119,15277,202010202,한신아파트 2차,128.978999,35.16917325,일반
3122,15280,194860201,엄궁농산물도매시장,128.9666843,35.12684941,일반
3123,15281,194800302,(주)대정.성지,128.9772696,35.18635312,일반
3125,15283,201530403,온골마을입구,128.9955946139,35.152630185338,일반
3127,15285,195010101,부산전문장례식장,128.973496819492,35.154709029462,일반
3128,15288,504490000,운수사입구,129.003723186232,35.185864116726,일반
3129,15289,506680000,우신모라아파트,128.991214911345,35.184962033253,일반
3130,16001,202590101,공수.양경마을,129.210447394183,35.183789451884,일반
3131,16002,197160201,당사.공수마을,129.2111283333,35.185925,일반
3132,16003,197160102,용궁사.국립수산과학원,129.219810042461,35.193700380754,일반
3133,16005,202930101,무양,129.225337901477,35.227875945861,일반
3134,16006,196200102,안평.고촌,129.173049269093,35.237762176949,일반
3135,16007,196250101,농업기술센터,129.1925419812,35.2530124607,일반
3136,16008,202430101,후동입구,129.227855,35.26091,일반
3137,16009,202160102,동해선일광역,129.233515,35.2657433333,일반
3138,16010,196630101,이천,129.238239,35.26655,일반
3140,16012,196670102,온정,129.2565483333,35.2837433333,일반
3141,16013,196710202,동백,129.25714,35.28972,일반
3142,16014,196690102,칠암,129.2585,35.2985833333,일반
3143,16015,196740102,문동,129.256935,35.3065,일반
3144,16016,196750201,묘관음사입구,129.2662116667,35.3212816667,일반
3145,16017,197470101,월내초등학교,129.281922917306,35.329240257515,일반
3146,16018,197560401,부산장안고등학교,129.2373011326,35.320651897369,일반
3147,16019,212290301,내덕입구,129.2326033333,35.3221033333,일반
3148,16020,196940201,기장구조대,129.2126586437,35.324585413,일반
3149,16021,196930202,예림마을,129.206301930894,35.325186945403,일반
3150,16022,196930201,서편마을,129.202729242335,35.324403628107,일반
3151,16023,196470201,독점마을,129.2008433333,35.3235016667,일반
3152,16024,196460201,강변마을,129.19393,35.32251,일반
3153,16025,196450201,가화테라스1차,129.1897067,35.321305,일반
3154,16028,197340301,매곡리,129.17639021,35.3165349238,일반
3155,16030,196830101,웅천,129.1681533333,35.2894383333,일반
3156,16031,197270201,석길,129.164173437791,35.287246152032,일반
3157,16033,196850201,철마면행정복지센터,129.1505733333,35.27435,일반
3158,16034,197100101,구칠,129.1705816667,35.2610583333,일반
3159,16035,197130101,보림,129.159848510318,35.271754320363,일반
3160,16036,197110101,점현,129.1647183333,35.2659266667,일반
3161,16037,209230301,덕산마을,129.183384094883,35.322795879467,일반
3162,16038,212400103,신동아파밀리에후문,129.176659596676,35.326603862085,일반
3163,16039,212400101,평전마을,129.1739966667,35.3282566667,일반
3164,16040,196480204,산막입구,129.171946899354,35.330543220209,일반
3165,16041,196510301,정원초등학교,129.166884648096,35.331995383042,일반
3166,16042,196510302,모전마을,129.163687408814,35.337062604489,일반
3167,16043,215090101,모전초등학교,129.162572498525,35.339291897734,일반
3168,16044,196520202,정관고개,129.158841084713,35.345396247107,일반
3169,16045,196550201,백운제1공원,129.1584835474,35.350571153688,일반
3170,16046,196560201,두명마을,129.148320045888,35.355546322439,일반
3171,16047,196750202,임랑삼거리,129.258898958689,35.316879288022,일반
3173,16049,196940101,광명사입구,129.22826,35.3213433333,일반
3174,16050,202460101,오신,129.20887247965,35.207740683867,일반
3175,16051,184490102,내리,129.20678661203,35.200693169941,일반
3176,16052,197160101,동부산관광단지,129.215270052536,35.191086691701,일반
3177,16053,196660101,이동수산,129.250645739265,35.272153132108,일반
3178,16054,196780101,이동,129.244058656714,35.271917569284,일반
3180,16057,196750101,기장문화예절학교,129.272565,35.3237416667,일반
3183,16060,202120201,무곡,129.2150233333,35.2274083333,일반
3185,16063,196650201,동부산농협,129.2355433333,35.2664816667,일반
3186,16064,196740101,새끝,129.2595716667,35.30907,일반
3187,16065,197150202,기차여행,129.223118133233,35.208996067786,일반
3188,16066,197420101,곰내재,129.1723483333,35.3066716667,일반
3189,16067,196300201,연화교차로,129.210872042247,35.217434450445,일반
3192,16070,197170201,연서교회,129.222259485455,35.21487363498,일반
3194,16072,202710201,좌동리교차로,129.2418966667,35.31749,일반
3196,16074,202160101,일광해수욕장입구,129.2317,35.2625383333,일반
3200,16078,197170102,해광사,129.22403402881,35.205390297286,일반
3201,16079,197140101,동암정문,129.2222266667,35.196305,일반
3202,16080,197140102,동암후문,129.2232683333,35.1980366667,일반
3203,16082,197180102,연화리,129.2267316667,35.2200533333,일반
3204,16083,196550202,용천사,129.1546783849,35.3524890045,일반
3205,16084,196260101,만화리영락동산,129.189407472933,35.250288268132,일반
3206,16085,197190101,신암,129.2255033333,35.2182933333,일반
3207,16086,196480202,정관읍사무소.기장소방서,129.180587526357,35.325093474292,일반
3208,16087,196700201,문중,129.2574666667,35.3019633333,일반
